Taxa,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,TaxLev
g_unclassified_Clostridiaceae_2,5.835655054684654,-2.669488946712058,2.750854010410321,-0.9704218895694409,0.3318362420628534,0.8808940781824454,Genus
g_unclassified_DB27,1.179273600152844,4.176845999097943,3.092161946180717,1.3507850079640795,0.17676431190118536,0.8808940781824454,Genus
g_unclassified_Desulfohalobiaceae,0.7013799383929529,3.3976377929153228,3.259136888760112,1.0424961911335677,0.2971816904481358,0.8808940781824454,Genus
g_unclassified_Desulfovibrionaceae,0.42356338162333473,2.73803512763253,3.2963297816923487,0.8306314322187788,0.4061818724065297,0.8808940781824454,Genus
g_unclassified_Family_XIII,0.5783257865304477,-2.2145401098868893,3.2748993580122145,-0.6762162337810167,0.49890336710807187,0.8808940781824454,Genus
g_unclassified_Peptostreptococcaceae,5.272273557090878,-2.5077228066028727,2.731073517542287,-0.9182187116147612,0.35850437439368227,0.8808940781824454,Genus
g_unclassified_Rikenellaceae,3.5670728655075608,-1.6820656406884273,1.600887045808839,-1.0507085088183554,0.29339248686846875,0.8808940781824454,Genus
g_unclassified_Ruminococcaceae,310.3319790154122,-0.9375077779536636,0.7471465085673584,-1.2547843926237705,0.2095570398362737,0.8808940781824454,Genus
g_unclassified_S15-21,0.3249096865618378,2.3227286335254993,3.3241345844594137,0.6987468691503753,0.4847102376559286,0.8808940781824454,Genus
g_unclassified_f_unclassified_Bacteroidales,88.28049096464281,0.4987240385444669,0.9286244776721708,0.5370567441799976,0.5912284185512356,0.8808940781824454,Genus
g_unclassified_f_unclassified_Clostridiales,203.6880159788395,-0.3836974935438162,0.7865713176880815,-0.48781017679565736,0.6256843023268799,0.8808940781824454,Genus
g_unclassified_f_unclassified_Cytophagales,1.7603199134637857,1.2144787305301343,2.3617922969376886,0.5142191089812739,0.6070988091555393,0.8808940781824454,Genus
g_unclassified_f_unclassified_Mollicutes_RF9,4.491619884432548,1.153360821271363,1.7282202141609273,0.6673691302883726,0.5045363789973689,0.8808940781824454,Genus
g_unclassified_f_unclassified_o_unclassified_Bacilli,2.4037112506605833,-1.8074922512675184,2.225477195510603,-0.8121818794251073,0.4166872756354841,0.8808940781824454,Genus
g_unclassified_f_unclassified_o_unclassified_Melainabacteria,0.3764702518311151,2.3402473852897185,3.323040763417764,0.7042487745118006,0.48127786118023763,0.8808940781824454,Genus
g_unclassified_f_unclassified_o_unclassified_c_unclassified_Bacteroidetes,42.817306184468386,0.49324480433801954,0.8575820564271129,0.5751575614734671,0.5651847414349105,0.8808940781824454,Genus
g_unclassified_f_unclassified_o_unclassified_c_unclassified_Cyanobacteria,0.8122742164045945,3.622285107041627,3.2497910743935186,1.114620916890057,0.26501290302937336,0.8808940781824454,Genus
g_unclassified_f_unclassified_o_unclassified_c_unclassified_Firmicutes,19.582734895781698,1.169362872201287,1.325918776850773,0.881926474394362,0.3778165693138186,0.8808940781824454,Genus
g_unclassified_f_unclassified_o_unclassified_c_unclassified_Proteobacteria,4.1103405814209735,2.3743885003091107,2.7330942482459926,0.8687547097334506,0.3849813100727301,0.8808940781824454,Genus
g_unclassified_ratAN060301C,164.96720297346138,0.40075143239740585,0.8567703064873393,0.46774664033402497,0.6399657832949389,0.8808940781824454,Genus
hoa5-07d05_gut_group,6.732100051833965,-1.0462196615586816,1.3400985770221485,-0.7807035090534166,0.43497689629293934,0.8808940781824454,Genus
g_unclassified_f_unclassified_Desulfovibrionales,1.3328969376071516,-1.2613574929323381,2.8044417226851617,-0.4497713333563692,0.6528753300387087,0.8882141117968478,Genus
Lachnospiraceae_FE2018_group,2.149540643007709,-1.2233010402653153,2.8556010290392067,-0.4283865385343786,0.6683697236743749,0.8899658125478823,Genus
Ruminococcaceae_UCG-010,10.024851277835259,-0.6513890361193484,1.5636430246962139,-0.41658423683110213,0.6769825411689019,0.8899658125478823,Genus
g_unclassified_Enterobacteriaceae,0.3304718780173987,-1.4119573287570786,3.3108570045629175,-0.4264627940171273,0.6697706534684322,0.8899658125478823,Genus
Coprococcus_2,1274.9723958930217,-0.3421192297300722,0.8719881702058858,-0.39234388885034316,0.6948041392537343,0.8933196076119442,Genus
g_unclassified_f_unclassified_o_unclassified_Deltaproteobacteria,0.10616342948437794,1.3392835990362908,3.3524751975373794,0.3994909790891475,0.6895314693381178,0.8933196076119442,Genus
g_unclassified_f_unclassified_o_unclassified_Betaproteobacteria,0.29979343606682035,-1.236086090916056,3.321702751418053,-0.37212423368959313,0.70980035404159,0.9026808850311526,Genus
Ruminococcaceae_UCG-005,1086.6906940993242,-0.3590424998903004,1.025385324810466,-0.35015373362854246,0.7262233266329009,0.9136357980220366,Genus
Ruminiclostridium_6,237.07535629252084,0.7304356927182486,2.1701533455423556,0.3365825250176969,0.7364316313478826,0.9166223496564071,Genus
g_unclassified_f_unclassified_o_unclassified_Bacteroidia,0.2650971698394152,-1.0831226370349896,3.332237747685764,-0.32504362504962836,0.7451480547596054,0.9177086569144615,Genus
Ruminococcaceae_NK4A214_group,26.49963498818756,-0.5516672503408596,1.9170017779181316,-0.287776076525068,0.7735181512212029,0.9330064298235128,Genus
g_unclassified_Erysipelotrichaceae,24.94332733994315,0.3216409060744448,1.1108286183643028,0.2895504317741306,0.7721601928055195,0.9330064298235128,Genus
Butyricimonas,0.9781626509104284,0.6243826269049384,2.4162136969827412,0.258413660879681,0.7960876746969592,0.9504312034647371,Genus
g_unclassified_ecb10,8.21317415246775,0.40125431343830986,1.626524366832961,0.24669431434316622,0.805144807096322,0.951534772022926,Genus
Parasutterella,20.341418736263652,0.28499874846742346,1.3010213900915315,0.2190576962361647,0.826605103923875,0.9671279715909337,Genus
Anaerotruncus,19.87679056252115,0.25556375320638985,2.0252199656339136,0.1261906151149344,0.8995810400333647,0.9745461267028117,Genus
Christensenellaceae_R-7_group,545.3999850598343,-0.10931311141967895,0.7515919486809061,-0.1454421000804103,0.8843618269675753,0.9745461267028117,Genus
Erysipelatoclostridium,11.707071414174148,0.18116627331205706,1.1789142731106736,0.15367213498402493,0.877868256826435,0.9745461267028117,Genus
Marvinbryantia,309.02195483868576,-0.26358877365453925,1.3588772366691977,-0.19397541333508023,0.8461951335624109,0.9745461267028117,Genus
g_unclassified_Christensenellaceae,18.376773551704826,0.2524578223476677,1.9981816300654878,0.12634378104026198,0.8994598016452903,0.9745461267028117,Genus
g_unclassified_Staphylococcaceae,0.17673144655961018,-0.536193109637153,3.3524751975373794,-0.15993947100071712,0.8729287553635421,0.9745461267028117,Genus
g_unclassified_f_unclassified_BG.g7,0.641738576205244,-0.43698858429435145,3.057111446523818,-0.14294165977862622,0.8863362566341371,0.9745461267028117,Genus
g_unclassified_f_unclassified_o_unclassified_Actinobacteria,0.19986229071121356,-0.5361931096371532,3.3524751975373794,-0.15993947100071715,0.8729287553635421,0.9745461267028117,Genus
Mangrovibacterium,0.8656645821009045,0.308627426166737,2.951002399403217,0.10458392925371762,0.9167059673622601,0.9752000572582822,Genus
g_unclassified_Bacteroidales_S24-7_group,0.7075382051817256,0.30807266245170656,3.2809119860597282,0.09389848425092687,0.9251897979117037,0.9752000572582822,Genus
g_unclassified_f_unclassified_Micrococcales,0.7069421298485138,0.3103690770762839,3.281046483520252,0.09459453824722631,0.9246368882304631,0.9752000572582822,Genus
Incertae_Sedis,384.13116035098125,-0.1473402142017052,1.8445933821451297,-0.07987679866354021,0.936335242840233,0.978135923324172,Genus
Candidatus_Stoquefichus,1.0029795044679595,-0.09114917342707445,3.2171634537895644,-0.0283321549359601,0.9773972349574706,0.9806328914989806,Genus
Lachnospiraceae_NK4A136_group,1051.1332826557814,-0.035651200337626,0.9195819402858182,-0.03876892180651692,0.9690746230035417,0.9806328914989806,Genus
[Eubacterium]_oxidoreducens_group,2.5533089512806693,-0.12900775210026383,2.039791245849182,-0.0632455661150545,0.949570960869653,0.9806328914989806,Genus
g_unclassified_Lachnospiraceae,1735.2167267880639,-0.023898452531265532,0.6548677971904345,-0.03649355279614688,0.9708888194102331,0.9806328914989806,Genus
g_unclassified_f_unclassified_o_unclassified_c_unclassified_p_unclassified_Bacteria,99.13366237620785,-0.02058474599434076,0.8479654063861858,-0.024275454917515732,0.9806328914989806,0.9806328914989806,Genus
Alistipes,0,NA,NA,NA,NA,NA,Genus
Clostridium_sensu_stricto_14,0,NA,NA,NA,NA,NA,Genus
Clostridium_sensu_stricto_2,0,NA,NA,NA,NA,NA,Genus
Coprococcus_1,5.5453666119928435,-3.623975256500503,2.78867922565343,-1.2995310551185213,NA,NA,Genus
Coprococcus_3,0,NA,NA,NA,NA,NA,Genus
Defluviitaleaceae_UCG-011,0,NA,NA,NA,NA,NA,Genus
Dorea,14.40145597075156,-21.424410977680683,3.2279167196121716,-6.637225442499888,NA,NA,Genus
Family_XIII_AD3011_group,0,NA,NA,NA,NA,NA,Genus
Hydrogenoanaerobacterium,0,NA,NA,NA,NA,NA,Genus
Isobaculum,0,NA,NA,NA,NA,NA,Genus
Lachnoclostridium,3.503393172984472,5.751471406967843,3.206497065659261,1.7936930205128168,NA,NA,Genus
Lachnoclostridium_12,15.988983256897086,-21.51882733165645,3.22771988363289,-6.666881918958965,NA,NA,Genus
Lachnospiraceae_FCS020_group,0,NA,NA,NA,NA,NA,Genus
Lachnospiraceae_UCG-006,8.28074749978148,21.025001318674835,3.199021221516338,6.572323177246375,NA,NA,Genus
Odoribacter,0,NA,NA,NA,NA,NA,Genus
Oscillospira,12.597388655910562,7.463503343116345,3.043665689991715,2.452142943181339,NA,NA,Genus
Papillibacter,0,NA,NA,NA,NA,NA,Genus
Proteinivorax,0,NA,NA,NA,NA,NA,Genus
Rothia,3.8830445667044344,-4.955620810900196,3.2332997906485414,-1.532682130259931,NA,NA,Genus
Ruminococcaceae_UCG-009,0,NA,NA,NA,NA,NA,Genus
Ruminococcaceae_UCG-013,0,NA,NA,NA,NA,NA,Genus
S50_wastewater-sludge_group,0,NA,NA,NA,NA,NA,Genus
Thalassospira,262.83285157524426,4.132281741704744,1.3679484928488646,3.0207875247546268,NA,NA,Genus
Turicella,0,NA,NA,NA,NA,NA,Genus
[Eubacterium]_nodatum_group,2.8919269703188446,-4.530985662863347,3.1258908067771696,-1.449502219668014,NA,NA,Genus
[Eubacterium]_ruminantium_group,0,NA,NA,NA,NA,NA,Genus
g_unclassified_Alcaligenaceae,0,NA,NA,NA,NA,NA,Genus
g_unclassified_Bifidobacteriaceae,0,NA,NA,NA,NA,NA,Genus
g_unclassified_Clostridiales_vadinBB60_group,48.41698268109517,5.596954503520936,2.015435532498933,2.777044670132062,NA,NA,Genus
g_unclassified_Dermacoccaceae,0,NA,NA,NA,NA,NA,Genus
g_unclassified_Rs-D42,0,NA,NA,NA,NA,NA,Genus
g_unclassified_Veillonellaceae,0,NA,NA,NA,NA,NA,Genus
g_unclassified_f_unclassified_Verrucomicrobiales,0,NA,NA,NA,NA,NA,Genus
g_unclassified_f_unclassified_o_unclassified_Alphaproteobacteria,27.523643731844576,7.553853657349371,1.9257238985013088,3.922604721906471,NA,NA,Genus
g_unclassified_f_unclassified_o_unclassified_Cytophagia,0,NA,NA,NA,NA,NA,Genus
g_unclassified_f_unclassified_o_unclassified_c_unclassified_Actinobacteria,0,NA,NA,NA,NA,NA,Genus
g_unclassified_f_unclassified_o_unclassified_c_unclassified_Verrucomicrobia,0,NA,NA,NA,NA,NA,Genus
g_unclassified_f_unclassified_o_unclassified_c_unclassified_p_unclassified_Eukaryota,0,NA,NA,NA,NA,NA,Genus
possible_genus_Sk018,31.355098655451055,1.8624592105855713,3.0662018543371174,0.6074157211636729,NA,NA,Genus
